Song ID,Song,Original Artist,Original Year,Track ID,Artist ID,Artist Name,Cover Genre,Popularity,Cover Date,Cover Genre Simplified
115,True Colors,Cyndi Lauper,1986,TRITLSM128F42B15CD,ARV01OT1187FB39656,Natasha St-Pier,"['chanson', 'french pop']",42,2006,{'pop'}
115,True Colors,Cyndi Lauper,1986,TRKXDRD128F147205A,ARK2IUP1187FB366A4,Sarina Paris,['bubblegum dance'],20,2001,{'dance'}
110434,Anyone Who Knows What Love Is (Will Understand),Irma Thomas,1966,TRWDNZQ128F933F96E,AR0SZHP1187FB4AE23,Blue Roses,,5,2009,[]
715,Roll Over Beethoven,Chuck Berry,1959,TRXNLLJ12903CE5CF7,ARRGSZH1187FB4C6F8,Downliners Sect,"['british blues', 'freakbeat']",6,2009,"{'blues', 'british'}"
87448,It's Over,,0,TRNOYSM12903CD4929,AR6NJ1P1187FB59DAB,Jimmy Rogers,"['blues', 'chicago blues', 'traditional blues']",34,0,{'blues'}
65290,When The Sun Hits,,0,TRDTGPN128F425A856,ARLT50D1187B98E956,Solvent,"['indie electronica', 'modular synth']",13,2002,{'indie'}
23564,Radar Love,Golden Earring,1973,TRPUZXG128F92EFCE7,ARPJGGP1187B99C51C,Oh Well,,26,2009,[]
23564,Radar Love,Golden Earring,1973,TRUISKU128F934B103,ARAQT1F1187B98BB97,King Diamond & Black Rose,"['danish metal', 'hard rock', 'metal', 'thrash metal']",42,0,"{'rock', 'metal'}"
23564,Radar Love,Golden Earring,1973,TRXFLGK128F93293BA,ARW1QW11187B98F7BE,Nine Pound Hammer,"['cowpunk', 'kentucky punk', ""punk 'n' roll""]",22,1998,{'punk'}
6725,Inside My Love,,0,TRPVGQW128F930ADF2,ARL8GX31187B999CB6,Trina Broussard,['neo soul-jazz'],25,1997,"{'soul', 'jazz'}"
97149,Piano (Memory),Ludwig van Beethoven,1957,TROXBKT128F9316690,ARK36B71187FB589D2,Paul Potts,['operatic pop'],30,2022,{'pop'}
66674,Tonight I Met An Angel,The Chiffons,2004,TRWRPOZ128F1485289,ARNUFGE1187B9B7881,THE CHIFFONS,"['brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll']",46,0,"{'doo-wop', 'girl group', 'pop', 'rock'}"
66674,Tonight I Met An Angel,The Chiffons,2004,TRXWOJD128F4289B40,AR2VROU1187FB532D7,The Tokens,"['doo-wop', 'sunshine pop']",45,0,"{'doo-wop', 'pop'}"
43015,You Belong To Me,Patsy Cline,1962,TRYIDWX128EF34BCC4,ARHEGHX1187FB4371A,Rose McGowan,,10,2007,[]
43015,You Belong To Me,Patsy Cline,1962,TRNYPXD128F147B5AD,ARA1UU51187FB5A70B,The Misfits,"['horror punk', 'new jersey hardcore', 'new jersey punk', 'punk']",62,0,{'punk'}
43015,You Belong To Me,Patsy Cline,1962,TRGUTLM128F92F0123,ARSPB6W1187B9996B9,Margo Smith,,2,0,[]
43015,You Belong To Me,Patsy Cline,1962,TRILXIS12903CCDB7B,ARZVTZN1187FB579D4,Jim Reeves,"['classic country pop', 'nashville sound']",52,1975,"{'pop', 'country'}"
43015,You Belong To Me,Patsy Cline,1962,TRLQAMG12903CF544E,ARLN9GU1187B9A1E5C,Vonda Shepard,,37,1998,[]
43015,You Belong To Me,Patsy Cline,1962,TROWFGX128F92FE92C,AR9JSH21187FB4C028,The Orioles,"['rhythm and blues', 'vocal harmony group']",17,0,{'blues'}
43015,You Belong To Me,Patsy Cline,1962,TRMJZOJ128F930A67F,AR4JY8V1187B98A62F,Ann Hampton Callaway,['contemporary vocal jazz'],34,2004,{'jazz'}
43015,You Belong To Me,Patsy Cline,1962,TRXLQCO128F93066B8,ARSN9QH1187B998BC5,Carla Bruni,['chanson'],56,0,{'other'}
4629,Long Black Veil,Johnny Cash,1968,TRGAGCE12903CE06CD,AR059HI1187B9A14D7,Roy Drusky,"['classic country pop', 'nashville sound']",32,2009,"{'pop', 'country'}"
4629,Long Black Veil,Johnny Cash,1968,TRDDNFM128F935EC89,AR2D7HC1187B9977A1,David Frizzell,"['arkansas country', 'classic country pop']",37,2005,"{'pop', 'country'}"
4629,Long Black Veil,Johnny Cash,1968,TROLOVC128F93231D0,AR6VDI31187B9904AF,The Seldom Scene,"['banjo', 'bluegrass', 'bluegrass gospel', 'mandolin', 'progressive bluegrass']",27,1990,"{'bluegrass', 'gospel'}"
4629,Long Black Veil,Johnny Cash,1968,TRPSJFU128F426E31E,ARUUP4L1187B9B72EB,Diamanda Galas,"['experimental', 'experimental vocal', 'industrial', 'laboratorio']",23,2008,{'experimental'}
4629,Long Black Veil,Johnny Cash,1968,TRUUVFP128F9347CB1,ARXCTJS1187B99163F,The Country Gentlemen,,32,1990,[]
4629,Long Black Veil,Johnny Cash,1968,TRYLJGX128F93036A9,ARQXC7V1187FB4DA9E,DAVE MATTHEWS BAND,"['jam band', 'neo mellow', 'pop rock']",61,0,"{'pop', 'rock'}"
1115,Suzy Is A Headbanger (Album Version),L7,2016,TRRHTHP128F42378BA,ARMKODX11F50C4BD1B,The Ramones,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",64,0,"{'rock', 'punk'}"
1115,Suzy Is A Headbanger (Album Version),L7,2016,TRPUXPN128F92E40D4,AREI6PI1187B9911AE,The Vindictives,"['chicago punk', 'power-pop punk']",14,0,"{'pop', 'punk'}"
4244,Africa,Bob Marley & The Wailers,1979,TRLUROA128F932A2E2,ARWJS171187B98C86A,Chris De Burgh,"['new wave pop', 'soft rock']",58,2009,"{'pop', 'rock'}"
4244,Africa,Bob Marley & The Wailers,1979,TRHGEZC128F9339014,AROZ9WA1187B995DF9,Emmerson Nogueira,,44,2002,[]
4244,Africa,Bob Marley & The Wailers,1979,TRBQFEC128F92F3FAB,ARSEULV1187B9B4D7C,Toto,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",70,2002,{'rock'}
24157,Piano Man,Billy Joel,1973,TRFIVYI128F425E982,AR2M3VJ1187FB4EAE8,Ari Koivunen,"['finnish heavy metal', 'finnish power metal']",24,2007,{'metal'}
24157,Piano Man,Billy Joel,1973,TRUWATI128F4263C9A,AR7WFGC1187B9B1CD4,Weird Al Yankovic;Kanye West;Snoop Dogg;50 Cent;Franz Ferdinand;The Black Eyed Peas;The Killers,"['comedy rock', 'comic', 'parody']",54,0,{'rock'}
114304,She Blinded Me With Science,,0,TRLMYVX128F4230E4F,ARW6AX11187B9B61B9,Bill Parsons,,2,0,[]
98353,Sylvia's Mother,,0,TRTQZQU128F42669BD,AR1L2NA119B86684B4,Dr. Hook & The Medicine Show,"['country rock', 'mellow gold', 'soft rock']",57,1972,"{'country', 'rock'}"
9960,Cocaine Blues,Hank Thompson,1959,TRELXLZ12903CB9DC5,ARYDLXP122988F049E,Willie Heath Neal,,0,2005,[]
9960,Cocaine Blues,Hank Thompson,1959,TROWHKP12903CCC703,ARCGI111187B9B8B99,Joaquin Phoenix,['hollywood'],35,2005,{'hollywood'}
3436,Ya Ya (2005 Digital Remaster),,0,TRRFCEE128F4266957,ARZEA421187FB5B5BA,Lee Michaels,['hammond organ'],25,1971,{'other'}
60270,Sapore Di Sale,Los Catinos,1991,TRCTDHF128F42A9235,ARIX2RF1187B9AEDB0,Gino Paoli,"[""canzone d'autore"", 'canzone genovese', 'classic italian pop', 'italian adult pop']",47,2013,{'pop'}
60270,Sapore Di Sale,Los Catinos,1991,TRORUVR128F426AFBB,AR01G6G1187B9892EF,Tonino Carotone,,29,0,[]
18971,Steal Away,Etta James,1968,TRLAEJP128F4268743,ARDRK4S1187B999CBC,Billy Joe Royal,"['bubblegum pop', 'classic garage rock', 'merseybeat']",28,1965,"{'pop', 'rock'}"
18971,Steal Away,Etta James,1968,TRXBFSJ128F931FA12,ARD2HR71187B99548F,Jimmy Hughes,['southern soul'],25,2008,{'soul'}
18971,Steal Away,Etta James,1968,TRXAKUJ128F92E3BEA,ARRPCKN1187FB5BA2F,Z.Z. Hill,"['soul', 'soul blues', 'southern soul blues']",29,1983,"{'soul', 'blues'}"
2554,Who Knows Where The Time Goes?,Fairport Convention,1969,TRBQLLC128F931EAE2,AR0L55W1187B9B46FA,Barbara Dickson,['classic uk pop'],32,0,{'pop'}
2554,Who Knows Where The Time Goes?,Fairport Convention,1969,TRWSZDB128F934171B,AR5P2UW1187FB3C1B6,Judy Collins and Eric Andersen,['movie tunes'],51,0,{'other'}
65089,Lonely Weekends (Album Version),,0,TREYZIZ128F4272BC8,AR6FLVM1187B9B6F46,Brian Setzer,"['heartland rock', 'rockabilly']",38,2005,{'rock'}
5471,Watch This Sound (For What It's Worth),,0,TRKTRFG128F92F9946,ARIVQGT11E2835D996,Rhythms Del Mundo feat. Eros Ramazzotti / Eros Ramazzotti,,19,0,[]
5471,Watch This Sound (For What It's Worth),,0,TRNRFNZ128F92F35D8,ARO0QD41187FB3AB0A,Keb' Mo',"['acoustic blues', 'blues', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",47,0,"{'country', 'blues'}"
5471,Watch This Sound (For What It's Worth),,0,TRGTYWF128F4240A6B,AREKRIB1187B98ECEA,Link 80,"['crack rock steady', 'modern ska punk', 'ska', 'ska punk']",17,0,"{'rock', 'punk'}"
113998,It's Too Late,Otis Redding,1965,TRHCQKA128F425855D,AR7GTEL1187FB408E9,7 Year Bitch,"['riot grrrl', 'underground grunge']",24,1994,{'other'}
113998,It's Too Late,Otis Redding,1965,TRSCKOK12903D0769C,ARW42Z01187B9B2964,The Jim Carroll Band,,31,1980,[]
1033,Don't Be Cruel,Elvis Presley,1958,TRJFQIU128F931512A,AR15FQ11187FB36BE8,Chaka Demus & Pliers,['funana'],51,0,{'other'}
1033,Don't Be Cruel,Elvis Presley,1958,TRGATTW12903CA7804,AR358YS1187FB44A29,The Jordanaires,['country gospel'],52,0,"{'gospel', 'country'}"
1033,Don't Be Cruel,Elvis Presley,1958,TRRPSPI128F92D150F,ARRM4571187FB402C4,Bill Black's Combo,,18,0,[]
1033,Don't Be Cruel,Elvis Presley,1958,TRUORUW128F426E6C3,ARQOCBW1187B9AA143,Sandy Nelson,"['space age pop', 'surf music']",24,0,{'pop'}
73866,Riot,Tech N9ne,2006,TRHQNNC128F92F1B07,ARAF6L21187FB3B03D,The Oppressed,"['oi', 'uk82']",24,1995,{'other'}
73866,Riot,Tech N9ne,2006,TRDOGOS128F933F8CB,ARDIUMU1187FB53055,Stigmata,"['russian metalcore', 'russian punk', 'russian rock']",30,2000,"{'rock', 'punk', 'metal'}"
76045,1941,,0,TRFOQNH128F42A9368,AR6WJNK1187B997379,Edoardo Bennato,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",50,1970,{'pop'}
85036,Bad Reputation (Bonus Track),,0,TRBBZTM12903CB84F3,AR00A6H1187FB5402A,The Meatmen,['hardcore punk'],18,0,{'punk'}
28548,Trompe Le Monde,,0,TRCVOLK128F423EA9C,AR1E9AW1187B9AC8F6,Pulsedriver,"['bubble trance', 'eurodance', 'german dance', 'hands up']",52,0,{'dance'}
28548,Trompe Le Monde,,0,TRVWDTW12903CD4448,AR8C70A1187B9B718F,Braid,"['emo', 'emo punk', 'midwest emo']",30,1999,{'punk'}
9768,Sheena Is a Punk Rocker,Ramones,1977,TROYCDN128F426FE6C,AR3J9AY1187B9B7069,Full Blown Cherry,,7,2005,[]
9768,Sheena Is a Punk Rocker,Ramones,1977,TRTKMCK128F92E40E4,AREI6PI1187B9911AE,The Vindictives,"['chicago punk', 'power-pop punk']",14,0,"{'pop', 'punk'}"
9768,Sheena Is a Punk Rocker,Ramones,1977,TRCBCEM128F149791D,ARMKODX11F50C4BD1B,The Ramones,"['alternative rock', 'early us punk', 'permanent wave', 'punk', 'rock']",64,0,"{'rock', 'punk'}"
9271,La Mer (1998 Digital Remaster),,0,TROHMBV128F9312B4E,ARGI5FG1187B9A1A70,Matt Dusk,['contemporary vocal jazz'],38,0,{'jazz'}
9271,La Mer (1998 Digital Remaster),,0,TRLQJPP128F1475DE4,ARV3K201187FB3A680,Helen Shapiro,"['merseybeat', 'rock-and-roll']",34,1962,{'rock'}
9271,La Mer (1998 Digital Remaster),,0,TRKWZUF128F42852C6,ARL0WO01187B98F7A8,Royal Crown Revue,"['swing', 'swing revival']",33,0,{'other'}
26285,Feel Like Makin' Love,Roberta Flack,1975,TRWPVUK128F4263980,ARI3P8A1187B9B4AE3,Dangerous Toys,"['austin metal', 'glam metal', 'sleaze rock']",26,1991,"{'rock', 'metal'}"
38450,You Oughta Know (Acoustic Album Version),,0,TRKCICV128F429B0E9,ARKRR9E1187FB4419E,The Killing Moon,['maine indie'],10,2006,{'indie'}
4749,Close To You,Carpenters,1970,TRQLIIM128F92D1717,ARIQMDE11F43A69FB2,B.T Express,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']",28,1975,"{'funk', 'soul', 'disco'}"
4749,Close To You,Carpenters,1970,TRCJOTA128F92F60C7,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,"['easy listening', 'lounge']",52,0,{'easy listening'}
4749,Close To You,Carpenters,1970,TRTOYXE128F42A1CE2,AREK26B1187FB36733,Raffaella Carrà,['classic italian pop'],49,0,{'pop'}
4749,Close To You,Carpenters,1970,TRUZTUW128F425C10F,AR423PZ1187FB384B2,Tuck & Patti,,25,2004,[]
4749,Close To You,Carpenters,1970,TRNGKSC128F4284F64,ARGTQ221187B990917,Stan Whitmire,"['classify', 'instrumental worship', 'new age piano']",39,2000,{'instrumental'}
8760,Atlantic City,,0,TRORGYU128F9335C99,AREFFQF1187FB3F845,The Hold Steady,"['alternative country', 'heartland rock']",36,0,"{'country', 'rock'}"
8760,Atlantic City,,0,TRRWBPL12903CC810C,ARLE3PW1187FB3D799,Sticks & Stones,,7,1990,[]
8760,Atlantic City,,0,TRDOGTA128E07910A1,AR9O6V81187FB3E38B,Ed Harcourt,['melancholia'],27,2005,{'other'}
5211,Pick Up The Pieces,Johnnie Taylor,1976,TRJNDWX128F932DE05,ARAF2I21187FB4CE77,Average White Band,"['classic soul', 'disco', 'funk', 'p funk', 'quiet storm', 'soul']",45,2011,"{'funk', 'soul', 'disco'}"
5211,Pick Up The Pieces,Johnnie Taylor,1976,TRGFNFU128F4294227,ARPS6BR1187FB5B63B,Candy Dulfer,['smooth jazz'],45,1993,{'jazz'}
35794,Distant Lover,Marvin Gaye,1973,TRZUFAT128F9344BF1,ARJQKY91187FB40E98,Thelma Houston,"['disco', 'diva house', 'motown', 'post-disco']",42,0,"{'disco', 'house', 'motown'}"
35794,Distant Lover,Marvin Gaye,1973,TROUINA128E0784D5B,ARHTHC01187B9B6D2A,Michael McDonald,"['mellow gold', 'soft rock', 'yacht rock']",53,2003,{'rock'}
35794,Distant Lover,Marvin Gaye,1973,TRPNWKO128F4271BC6,ARWP3XJ1187B9A1F72,THE THREE DEGREES,"['classic girl group', 'disco', 'motown', 'philly soul']",46,0,"{'girl group', 'soul', 'disco', 'motown'}"
15565,You Don't Have Very Far To Go,,0,TRISHHT128F92FE916,AR34BO71187B9AD988,The Grascals,"['banjo', 'bluegrass', 'bluegrass gospel', 'neo-traditional bluegrass']",29,2006,"{'bluegrass', 'gospel'}"
26738,Shake Your Hips (1999 Digital Remaster) (Stereo),The Rolling Stones,1972,TRXCTEM128F145DC52,ARXHS9K1187B998593,Love Sculpture,['british blues'],17,1999,"{'blues', 'british'}"
26738,Shake Your Hips (1999 Digital Remaster) (Stereo),The Rolling Stones,1972,TRBPMFM128F148AF25,ARPEUYM1187FB4A97A,Slim Harpo,"['acoustic blues', 'blues', 'harmonica blues', 'louisiana blues', 'swamp blues', 'swamp rock', 'traditional blues']",42,1997,"{'rock', 'blues'}"
26738,Shake Your Hips (1999 Digital Remaster) (Stereo),The Rolling Stones,1972,TRFLPLP128F93025D6,ARRWQW61187FB5B301,Lou Ann Barton,['texas blues'],24,1989,{'blues'}
28866,Come A Little Bit Closer,,0,TRLZOAE12903CCCF12,ARI88U61187FB41C60,Billy Walker,"['traditional country', 'western swing']",31,2005,{'country'}
56864,Got To Be There,Michael Jackson,1972,TRDPKZH128F14A2D2B,ARFQ32C1187FB5C1DF,Peter White,['smooth jazz'],46,2003,{'jazz'}
5590,Flashdance... What A Feeling,Irene Cara,2015,TRIQTYZ128F422B896,ARRWMRT1187B9AE65A,Lifelike & Kris Menace,['filter house'],40,0,{'house'}
5590,Flashdance... What A Feeling,Irene Cara,2015,TRQXTEY12903CA9094,ARF6V3X1187B98F11C,Wendy Matthews,"['australian pop', 'australian rock']",30,0,"{'pop', 'rock'}"
8357,My Back Pages,,0,TRQHMRM128F1458ECB,ARIY5ZP1187FB57964,The Nice,"['progressive rock', 'symphonic rock']",18,2009,{'rock'}
77922,The Straight Life (Digital Re-Recording),,0,TRRFVXU128F4277973,ARKJ5U21187FB4E721,Sonny Curtis,,14,1969,[]
40120,A Time For Love,Bill Evans,1969,TRTMJQF128F930EFC1,ARCNW7U1187FB3B219,Jane Monheit,"['contemporary vocal jazz', 'vocal jazz']",40,2007,{'jazz'}
40120,A Time For Love,Bill Evans,1969,TRBDYYL128F428CC7A,ARC1IHZ1187FB4E920,Jamie Cullum,"['contemporary vocal jazz', 'jazz pop', 'neo mellow']",54,2002,"{'pop', 'jazz'}"
6486,House Of The Rising Sun,Joan Baez,1960,TROOEBC128F931813C,AR9ZPRR1187FB3BCC7,The Almanac Singers,"['american folk revival', 'protest folk', 'traditional folk']",20,2011,{'folk'}
6486,House Of The Rising Sun,Joan Baez,1960,TRUETDB128F4253803,ARC71961187B99226C,Evereve,"['dark rock', 'gothic metal']",24,0,"{'rock', 'metal'}"
6486,House Of The Rising Sun,Joan Baez,1960,TRDWGRX12903CF44D5,AR6W6KQ1187B9AAA53,Sentenced,"['finnish death metal', 'finnish melodeath', 'gothic metal', 'melodic death metal', 'metal', 'oulu metal']",39,0,{'metal'}
6486,House Of The Rising Sun,Joan Baez,1960,TRLIVXZ128F9346E13,ARLE7141187B9B7EA4,The Barbarians,"['classic garage rock', 'freakbeat', 'protopunk']",14,1965,"{'rock', 'punk'}"
47639,Jingle Bell Rock (Album Version),Bobby Helms,1957,TRIKPOE128F92E2523,ARRI65G1187FB5992E,Straight No Chaser,['a cappella'],45,2008,{'other'}
47639,Jingle Bell Rock (Album Version),Bobby Helms,1957,TRQPWXB128F1453E0E,ARG84I01187B991D69,Girls Aloud,"['dance pop', 'europop', 'girl group', 'talent show']",49,2005,"{'dance', 'pop', 'talent show', 'girl group'}"
47639,Jingle Bell Rock (Album Version),Bobby Helms,1957,TRDDIPJ128F4296303,ARY8LJ11187FB4019B,Floyd Cramer,"['easy listening', 'honky-tonk piano', 'nashville sound']",36,1989,{'easy listening'}
2348,Cats In The Cradle,Ugly Kid Joe,1992,TRQYAYN128F933D097,AR86J6P1187B9B66FD,Harry Chapin,"['classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",49,0,"{'country', 'rock', 'folk', 'singer-songwriter'}"
2348,Cats In The Cradle,Ugly Kid Joe,1992,TRAATUB128F9341737,AR5P2UW1187FB3C1B6,Judy Collins and Eric Andersen,['movie tunes'],51,0,{'other'}
59046,War Machine,,0,TRYQPPS128F92D09DF,ARMI8BW1187FB57B2E,Kiss,"['glam rock', 'hard rock', 'rock']",69,2020,{'rock'}
76538,Inmensidad,,0,TRTPXXB128F4242BA7,ARMVL5O1187B9A2DA2,Johnny Dorelli,"['classic italian pop', 'swing italiano']",27,0,{'pop'}
25460,Moody,Elvis Presley,1977,TRVXYBG128F42305CE,ARD97XH1187B9B1E12,ESG,"['dance-punk', 'experimental pop', 'no wave', 'post-punk']",37,1981,"{'experimental', 'dance', 'pop', 'punk'}"
14710,It's Different For Girls,,0,TRMTRUX128F146ECC6,AR944BA1187B9B7723,Boy Kill Boy,['british indie rock'],23,2006,"{'indie', 'rock', 'british'}"
34926,Five Long Years,Ike & Tina Turner,1968,TRMXMWV128F422478E,ARX84Z71187B9B341C,Slim Harpo,"['acoustic blues', 'blues', 'harmonica blues', 'louisiana blues', 'swamp blues', 'swamp rock', 'traditional blues']",42,0,"{'rock', 'blues'}"
34926,Five Long Years,Ike & Tina Turner,1968,TRLVHNT128F14A1B9D,ARR8AIK1187B9A0BCE,Eddie Boyd,"['chicago blues', 'piano blues']",21,1991,{'blues'}
34926,Five Long Years,Ike & Tina Turner,1968,TRRXXQI128F4230FC2,ARQDONM1187B9BA1AD,Little Junior Parker,,22,1992,[]
34926,Five Long Years,Ike & Tina Turner,1968,TRGVSHD128F4295FEB,ARZXNFV1187B9BA2CD,Buddy Guy & Junior Wells,['chicago blues'],10,2011,{'blues'}
41745,Bluebird (1995 Digital Remaster),Buffalo Springfield,1967,TRTZMQQ128F14AA127,AR7TTCH1187FB3F95C,Leon Russell & New Grass Revival,,4,2001,[]
14599,All Of Me,Frank Sinatra,1954,TRQKSOS12903CF1AE3,AR6EAZK1187B98E869,Dee Dee Bridgewater,"['contemporary vocal jazz', 'jazz blues', 'vocal jazz']",30,0,"{'blues', 'jazz'}"
14599,All Of Me,Frank Sinatra,1954,TRHYPMD128F149008E,ARXOB9P1187B99101A,Steve Tyrell,,45,2005,[]
14599,All Of Me,Frank Sinatra,1954,TRFORJC12903CBECAC,ARXY6A81187FB360AD,Esquivel,"['exotica', 'lounge', 'space age pop']",31,0,{'pop'}
14599,All Of Me,Frank Sinatra,1954,TRMSZIE128F92D93F3,ARFOMBD1187FB4CD21,NNENNA FREELON,"['contemporary vocal jazz', 'vocal jazz']",26,0,{'jazz'}
14599,All Of Me,Frank Sinatra,1954,TRNSIQO128F92F0A5F,ARY7VSU1187B9B8FC4,Davy Graham,['british folk'],29,1970,"{'british', 'folk'}"
14599,All Of Me,Frank Sinatra,1954,TROKIZT128F932ABF6,ARPBNLO1187FB3D52F,Tiny Tim,"['novelty', 'outsider']",41,0,{'other'}
14599,All Of Me,Frank Sinatra,1954,TRJFWCG128F42374DF,ARZXYRK1187B99E432,John Stevens,['contemporary vocal jazz'],23,0,{'jazz'}
1730,Hound Dog,,0,TRFZKRT12903CABFEA,ARCBVD51187FB52E1D,Sha Na Na,,42,1973,[]
1730,Hound Dog,,0,TRXBCRC128F93325FB,AR7HCOE1187FB5339A,John Entwistle,,17,1973,[]
1730,Hound Dog,,0,TRQIPWZ128F92E2895,ARBA7AR1187B99D4D7,Willy DeVille,['native american traditional'],36,2011,{'other'}
19078,I'm Set Free (Live @ Max's Kansas City in NYC Summer 1970),,0,TRKKBLF128F429E941,ARUG48S1187B9BA142,Yo La Tengo,"['alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze']",51,0,"{'indie', 'pop', 'rock'}"
89492,John Henry,Harry Belafonte,1954,TRTMTPL128F4288903,AR4GUPS1187FB3E415,John Jackson,,33,1992,[]
89492,John Henry,Harry Belafonte,1954,TRPBMWX128F42439C9,AR0JKDD1187B9BA274,Snooks Eaglin,"['acoustic blues', 'blues', 'louisiana blues', 'new orleans blues', 'traditional blues']",29,1991,{'blues'}
89492,John Henry,Harry Belafonte,1954,TRWGXOO128F4228BCC,ARD86FS1187B9BA103,Pink Anderson,"['country blues', 'piedmont blues', 'traditional blues']",17,1987,"{'country', 'blues'}"
89492,John Henry,Harry Belafonte,1954,TRHISLP128F934813B,ARJDHQE11F4C83D7DE,Leadbelly,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues']",36,0,"{'country', 'blues'}"
89492,John Henry,Harry Belafonte,1954,TRTSDOG128F4236EF5,ARFH5QB1187FB4B9DF,Bob Gibson,['american folk revival'],10,1961,{'folk'}
89492,John Henry,Harry Belafonte,1954,TROFBRX128F428096F,AR7JPF81187B988D23,Charlie McCoy,['harmonica blues'],19,1973,{'blues'}
5008,Higher And Higher (Album Version),The Moody Blues,1969,TRECYUD12903C9AA60,AR3CSHL1187B9ABE5F,Mint Juleps,,3,0,[]
5008,Higher And Higher (Album Version),The Moody Blues,1969,TRQLPIG128F427B10D,ARHTHC01187B9B6D2A,Michael McDonald,"['mellow gold', 'soft rock', 'yacht rock']",53,2008,{'rock'}
23981,The Carnival Is Over (2009 Digital Remaster),,0,TRPROCD128F932A528,ARW5XFX1187B9AE42A,The Seekers,['british invasion'],44,1989,{'british'}
1268,When You Say Nothing At All,Alison Krauss & Union Station,1994,TRVNACI128F4260628,ARF2SVO1187FB53E8F,Alison Krauss / Union Station,['progressive bluegrass'],48,2003,{'bluegrass'}
1268,When You Say Nothing At All,Alison Krauss & Union Station,1994,TRCYVJK128F92EFB38,ARFMT4W1187FB42FA8,Alison Krauss,"['bluegrass', 'folk', 'progressive bluegrass']",56,1994,"{'bluegrass', 'folk'}"
34463,I Ain't Superstitious,Willie Dixon,1947,TRCYPFY128F145B503,AR2BBHS1187FB4AE06,Jeff Beck Group,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock']",52,1968,"{'instrumental', 'jazz', 'rock', 'blues', 'british'}"
104074,Whipping Boy,Elton John,1983,TRWABOS128F9344360,AROKI271187FB381B1,Lagwagon,"['punk', 'ska', 'skate punk', 'socal pop punk']",45,1994,"{'pop', 'punk'}"
104074,Whipping Boy,Elton John,1983,TRVIXLK128F425BCDB,ARJ02OX1187B98C331,Armchair Martian,['cowpunk'],9,0,{'punk'}
56449,Conquest,,0,TREFZYP128F423236E,AR8V1WA1187B9AD9E9,The White Stripes,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']",68,2007,"{'rock', 'blues', 'punk'}"
54366,No Action,Elvis Costello,1977,TRCUSOU128F932A992,ARAQSIM1187B99B216,Grand Champeen,['austin rock'],2,2003,{'rock'}
16378,Brand New Cadillac,Vince Taylor,1960,TRPHTUS128F145D273,ARFJ7T21187B9B4A35,The Paramounts,['british invasion'],6,1998,{'british'}
16378,Brand New Cadillac,Vince Taylor,1960,TRZTXNT128F4253FEE,ARWCDWU11F50C50ECB,Poonanny,['southern soul blues'],5,1998,"{'soul', 'blues'}"
87023,Out Here On My Own (From 'Fame'),Irene Cara,1980,TRTDJZM128F427C998,ARYOGBC1187B9B87FA,Martine McCutcheon,['talent show'],23,2002,{'talent show'}
87023,Out Here On My Own (From 'Fame'),Irene Cara,1980,TRTOAMC128E0793521,ARRWMRT1187B9AE65A,Lifelike & Kris Menace,['filter house'],40,0,{'house'}
4121,Look Down The Road,,0,TRGQVKR128F4264494,ARAT5YT1187B9AE90B,Chris Smither,"['acoustic blues', 'country blues', 'folk', 'new england americana']",36,2002,"{'country', 'blues', 'folk'}"
47493,Top Of The World (Live),Carpenters,1972,TRCPYDG128F4280612,ART2QT81187B9AF991,Kasey Chambers,"['australian americana', 'australian country', 'australian rock']",41,2011,"{'country', 'rock'}"
47493,Top Of The World (Live),Carpenters,1972,TRTCFPC128F424661E,AR6I54S1187FB48C6B,Patty Griffin,"['ectofolk', 'folk', 'lilith', 'singer-songwriter', ""women's music""]",43,2004,"{'folk', 'singer-songwriter'}"
47493,Top Of The World (Live),Carpenters,1972,TRKJNWR128F92FCC1C,AR11YQ81187FB3C654,Dixie Chicks,"['contemporary country', 'country', 'country dawn']",64,0,{'country'}
34907,Good Morning Heartache,,0,TRIPORR12903CF1AE5,AR6EAZK1187B98E869,Dee Dee Bridgewater,"['contemporary vocal jazz', 'jazz blues', 'vocal jazz']",30,0,"{'blues', 'jazz'}"
