Song,Track ID,Artist ID,Artist Name
,TRDIWSI128F427263B,ARDL7S81187FB37625,Chris Cornell
,TRRNGQJ128E0794466,ARZ9Q5Q1187B99F085,Ian Brown
,TROTTNB128F4264052,ARUTEVA1187B9AE391,Blackstreet
"105578, Sir Patrick Spens",,,
,TRBFJHD128F92D3CE8,ARMG9NK1187B99155A,Fairport Convention
,TRBRDWA128F4229EBC,ARRYUOH1187FB45181,Robin Williamson
,TRDJIAU128F92FA596,ARD6NTO1187B994ED1,Buffy Sainte-Marie
,TRFGOCJ128F4259455,ARA1LS81187B9B98FB,Martin Carthy
"38265, I Want To Be Loved",,,
,TRAYHQV128F4266D63,ARGRDHI1187B9B93F0,James Blood Ulmer
,TRUTCSS12903CA07CC,ARYLCF41187B98BF02,The Blues Band
"69943, Solitude",,,
,TRRZZQK128F92D1A10,ARQYH461187FB3E975,Kenny Burrell
,TRDBZHW128F92E058D,ARVKGOP1187B993341,Sathima Bea Benjamin
,TRYWAVD128F9320B3A,ARINRM01187FB5673F,Molly Johnson
,TRGNXMV128F42660BD,AR7BGWD1187FB59CCB,Aretha Franklin
,TRROCWU128F92DC979,AR2UWUD1187B9B3B01,Nina Simone
,TRTFRKO128F423A099,AR5KAA01187FB5AEB7,Herbie Hancock
"3902, Stripped",,,
,TRXCPKH128F42A5C6D,ARJT2U41187B989930,Shiny Toy Guns
,TRRXGZG128F92E0D1D,AR6LZB61187B9AF431,Depeche Mode
,TRWSAYH128F1499725,AR4HL8H1187FB493DD,Scooter
"82432, Somebody Changed The Lock On My Door",,,
,TRMTQKL128F429FAE7,ARAWBUP1187B9B93FC,Casey Bill Weldon
,TRBZPFH128F429F901,AR84AQE1187B98AD9C,Washboard Sam
"19991, Voodoo People (Pendulum Mix)",,,
,TRDRJNO128E07992A1,AR4L4WQ1187FB51996,Prodigy
,TRLRAKP128F428AE0A,AR6ZBSM1187B990030,Refused
"96378,96380, Mamy Blue",,,
,TRZSXAY128E078C834,ARMVL5O1187B9A2DA2,Johnny Dorelli
,TRFMUXP128F934368A,AREMOC71187B996C2F,Lara Fabian
"7737, Blue Skies",,,
,TRBKJIM128F42332AD,ARD0FN11187B9B25CD,Bobby Darin
,TREYSGV12903CB4600,AR4HVEF1187B98BE98,Nellie Lutcher
,TRUKQHF128F4221974,AR5XYFL1187FB414C0,Nancy LaMott
,TRPBIHY128F42619A8,AR9I1L41187FB37F0E,Harry Connick_ Jr.
,TRTOYSL128F428D51E,ARGTB581187B988D42,Clare Teal
"35317, To Know Him Is To Love Him",,,
,TRJOYJF128F92F64E5,ARWD25M1187FB4C563,Amy Winehouse
,TRWYHRE128F1461E5F,ARGS47D1187FB40225,Peter And Gordon
,TRKTGNN128F4237783,ARNAU6L1187B9928C5,David Bromberg
,TRLWKYW128F9321320,ARPTF9N1187B9A3A0F,Dee Dee Sharp
"16461, Stones in my passway",,,
,TRXLGUG128F931DFE6,ARFGXKD1187B99C341,Hans Theessink
,TROARWZ128F42726F9,ARYVGP31187B9A531A,John Mellencamp
,TRQHRLR128F92FA44B,AR5U94U1187FB5CDCF,John Hammond
,TRCFPRX12903CB9033,AR3I1SM1187FB4DD17,Homesick James
"9784, Evil Is Going On",,,
,TRDPDBS128F92E6E25,ARUGAPO1187B9B21DB,Howlin' Wolf
,TRNYVLE128F9308D0A,ARZ5NKE1187FB5467B,Billy Branch
,TRFOLQA128EF352584,ARS5TMT1187B9913A2,Wild Colonials
,TROAPZI128F4213D93,AR3B0LP1187FB5C41E,Luther Allison
,TRWYYKN128F426172D,ARJWDFW1241B9C69AE,Todd Wolfe Blues Project
,TRNDQUV128F4266D6E,ARGRDHI1187B9B93F0,James Blood Ulmer
,TRYUJDQ128E078CF56,ARTPY6B1187B98C720,Cactus
,TRBJZBG128E0792EAE,ARK0BT61187B9ACEC2,Monster Magnet
"49270, Warm Leatherette",,,
,TRCMTKA128F92D4460,ARA4BZJ1187B9AED59,Rubin Steiner
,TRYLBQB12903C9E3AF,ARQQZ631187B992195,The Normal
,TRSULGA128C7196601,ARGJVKV1187B9ACBF1,Grace Jones
"12091, Teenage Lobotomy (Album Version)",,,
,TRHLULG128F4237895,ARMKODX11F50C4BD1B,The Ramones
,TRNEUZN128F42830D8,AR8J3YX1187B98FF21,Raimundos
"1276, In The Midnight Hour",,,
,TRWZJZG12903CA944D,ARJIK321187FB4A34E,Guy Sebastian
,TRLPTGJ128F4288A7F,ARW2AMZ1187FB381AC,Wilson Pickett
,TRDFGQW128F42375CB,ARSYOWS1187FB41157,The Rascals
,TRXFTSO128F1477E10,AR5GPWY1187FB52289,Booker T & The MG's
,TRJVRWQ12903CF7D1E,ARTXS851187FB411C7,Chris Farlowe
,TRGBHYK128F14801A1,ARNX14L1187FB4005D,Echo And The Bunnymen
,TRXGPXC128F4230DE7,AR4U2DD1187FB3B987,Mitch Ryder & The Detroit Wheels
,TRJVUME128F4264844,ARGYVWR11E2835C194,The Chambers Brothers
,TRAYUNC128F92DE84B,ARN1J741187B99EFB9,Cross Country
,TRULEOT128F425562B,ARHVQU31187B9B7623,Mary Wells
,TRJALFW128F1458672,ARDGES11187B9B7DDF,Roxy Music
"44950, The Holiday Song",,,
,TRFLQXZ128F423F028,AR1E9AW1187B9AC8F6,Pulsedriver
,TRQSFSB12903CD444D,ARANEOS1187FB4D6AB,The Siren Six!
"3630, She Said Yeah (Album Version)",,,
,TRJABFU128EF35A2A9,ARDK87R1187B98D51C,Flamin' Groovies
,TRMAWUE128F9310FF0,ARFCUN31187B9AD578,The Rolling Stones
"70934, Fortune Teller",,,
,TRANHKC128F9309BF4,ARFCUN31187B9AD578,The Rolling Stones
,TRIJBKP128F9314131,AR85E3Q1187B997BCA,Benny Spellman
"8857, Fantasy",,,
,TRCWISP128F14B026E,AROWNZP1187FB3C028,Black Box
,TRTHTYK128F427FFF7,ARMJVLT1187B9AC8DB,Me'Shell Ndegeocello
"5781, Désenchantée",,,
,TRZKDAQ128F149E20B,ARSIR7Z1187B994267,Kate Ryan
,TRXQIPQ128F148C1CB,ARWYYZP1187FB4FDB7,Mylène Farmer
"92293, Through Your Hands (LP Version)",,,
,TRGYXLA128F42956EB,AR24G861187B9B7FAC,David Crosby
,TRKBXCA128F1469644,AR60ODO1187FB4D9AB,Joan Baez
,TRSJOXM128F933D229,ARWUARW1187B9AD31D,Don Henley
,TRILGSO128F149193F,AR5LE4K1187FB4C3BE,John Hiatt
"46001, Run To You",,,
,TRBUAJF128F425E5AB,AR30R5E1187B9AD78A,Whitney Houston featuring Akon
,TRQQDEI128F1487E51,AR6AJHY1187B996626,Smokie Norful
"6784,114054, Vincent",,,
,TRNEOZK128F4230D2F,ARIA1UE1187FB52A1F,Justin Hayward
,TRSENGH128F4267C02,AR7K9W71187B9AF065,Jane Olivor
,TRZEXIR128F92F2783,AR6OSQ81187FB3FDAB,Ronan Keating
,TRJKVWV128F931F3ED,ARHK3K41187B995B44,Little Tony
,TRVDBCJ12903CDE7E4,AR1UBH11187FB3643A,Don McLean
,TRGXRGD128F425A8FD,ARWPYQI1187FB4D55A,Rick Astley
"69806, I Started Something I Couldn't Finish",,,
,TREDEKZ128F92EB826,ARPN0Y61187B9ABAA0,The Smiths
,TRLYTZV128F424A59F,AR4R0741187FB39AF2,Bow Wow Wow
"70366, I Found That Essence Rare",,,
,TRJUEGQ128F1466DCA,ARKZ68G1187B98B189,Gang Of Four
,TRALYLK128F426E92A,AR2WOOQ1187B98E303,Idlewild
"12805, Wordy Rappinghood",,,
,TRSDJLU12903CF56A4,AR1KT1P1187B9ACB79,Chicks On Speed
,TRGYRMO128F9325DF7,ARTIQEB1187B9ACD9C,Tom Tom Club
"5225, Night Train",,,
,TRVQFMB12903CD9BB9,ARR6PPN1187B9B332D,Jimmy Forrest
,TRADNTU128F932B04A,ARRX4FO1187FB58DD6,Jackie Davis
,TRYYPZE128F93129FB,ARRDLVE1187FB48F11,James Brown
,TRGTCNC128F4269C48,ARY123V1187B9A5BDF,Paul Revere & The Raiders (featuring Mark Lindsay)
"61856, At Last I Am Free",,,
,TRVZNAL128F427F1E5,ARUEMHA1187B9B875E,Elizabeth Fraser
,TROUSJW128EF34F883,AR9J2H81187B9B5253,Chic
"-938, (we will not) remember you",,,
,TRRHNYP128F933719F,ARIB59P1187B988C35,Antiseen
,TROQARD128F930A35E,ARQUCMB1187FB4D3B2,Anti-Nowhere League
"-932, a moment like this",,,
,TRPDNSO128F425EA35,AR7R9CZ1187FB49EC2,Leona Lewis
,TRCQGGK12903CC3616,ARJGIOD1187B9AE920,Kelly Clarkson
"-926, absolutely sweet marie",,,
,TRXNVNT128F426AC41,ARW9QSZ1187FB4B93E,George Harrison
,TRBZRPW128F42684DE,AR5FP401187FB523C9,Bob Dylan
,TRENTWY128F422930B,ARWIN9D1187B98E544,Jason & The Scorchers
"-924, action",,,
,TRQQHNA12903CBC90B,AR9P3CV1187FB51071,Freddy Cannon
,TRQJGHS128F4269192,ARY123V1187B9A5BDF,Paul Revere & The Raiders (featuring Mark Lindsay)
"-923, adia",,,
,TRMQXNK128F42AE1AC,ARKGMWY1187FB48338,BLM
,TRPPLIU128F4260C6E,ARY53RR1187B9AE485,Avril Lavigne
"-919, ain't nobody here but us chickens",,,
,TRSXAGQ128F92F07AC,ARWDH1X1187FB493D3,Jordan_ Louis
,TRBQWJO12903D133B8,AR0CDSK1187FB52ED6,Asleep At The Wheel
,TRUYNYP128E0783594,ART62KF1187B991525,Louis Jordan and his Tympany Five
"-908, amanda",,,
,TRPTWEH128F146DC3F,ARH5Y3F1187FB4A177,Don Williams
,TRAQUPQ128F428AAB2,ARS31DK1187B9AFFAC,Waylon Jennings
"-901, arms of mary",,,
,TRWRKBJ12903D0CCA3,AR8CD0C1187FB52333,The Sutherland Brothers
,TRWKHFD128F4273AD7,ARCQ0AA1187B9AE55A,Boyzone
"-897, baby come back",,,
,TRNMVSX12903CE69A5,ARVTEOO1187FB3D00F,Desmond Dekker & The Aces
,TRXOEWC128F424E8E0,ARXGOFQ1187FB4E311,Eddy Grant
"-896, baby got back",,,
,TRTKTTZ128F149083E,ARZ8XIL1187FB4801B,Sir Mix-A-Lot
,TRAGIIH128F92E4B1A,ARXSNCN1187B9B06A3,Jonathan Coulton
"-894, back to the island",,,
,TRZIWFO128F92FAACC,AR7TTCH1187FB3F95C,Leon Russell & New Grass Revival
,TROKQWI128F92FAE43,ARMD8HT1187FB5676C,Toots Hibbert
"-889, bang bang",,,
,TRTWTRM128F9326B0F,ARZVGWX1187B9B3E5B,Mary Lou Lord
,TREBJXC128F930AE92,AR1UPX11187FB54040,Janis Martin
"-888, bang bang",,,
,TREJNQC128F423B16A,AR5HM7D1187FB4D2B7,Ellen Allien
,TRSYYLJ128F4295311,ARJA1841187FB3A029,David Bowie
,TRCROQT128F42AFA69,ARO1HOL1187FB48341,Shooting At Unarmed Men
"-887, barbecue blues",,,
,TRUPOFV128F92FE128,AR5U94U1187FB5CDCF,John Hammond
,TROCYHZ128F427FDB4,ARZACJ71187FB42C7B,Barbecue Bob
"-883, because of you",,,
,TRJBPHK128F42891C9,ARAWOLW1187FB3AB70,Ne-Yo
,TRZULGJ128F4275176,ARM4UBY1187B9979D2,Eric Darius
"-881, beggin'",,,
,TRKQSBW128F429D626,ARNOG4Q1187B9A5A62,Madcon
,TREVBAC128F930C4C1,ARGMYYN122BCFCB297,Frankie Valli & The Four Seasons
"-880, behind closed doors",,,
,TRGKXSZ128F427177A,AR0B1CH1187FB3A824,Charlie Rich
,TRKOKRS128F933A453,AROBI4X1187B99550D,Ed Bruce
"-879, belsen was a gas",,,
,TRKHLRO12903D11FC7,ARBK4PS1187B9AEEA8,Sid Vicious
,TRALCOM128F42785AE,AR39QZK1187B9B1846,Exploited
,TRFVWZS128F14658CC,ARD3LXU1187B9ABFC5,Sex Pistols
"-876, big takeover",,,
,TRTINKC128F9300F52,AR7Y6JX1187FB4D9B3,Bad Brains
,TRFWGAE128F9350950,ARW27IA1187B9AE278,John Frusciante
"-874, black diamond",,,
,TREQBZN128F148D279,ARMI8BW1187FB57B2E,Kiss
,TRAISZA128F426A33C,ARJ35XU1187B9A98F3,bathory
"-873, black eyed dog",,,
,TRWXIHT128F145E2BB,ARMZFC81187B9AC52C,Nick Drake
,TRKAIEE128F930F39D,AR6IHPG1187FB55C49,Swans
"-870, black sheep of the family",,,
,TRJOLBI128E0793D37,ARZTSYB1187FB54987,Rainbow
,TRYPUNU128F934EDD7,AROFEKJ1187FB403E0,Quatermass
"-869, blind justice",,,
,TRICMZE128F92F257A,ARRXADQ1187FB38F22,The Business
,TRVIRNS128F42525CB,AR0O3AV1187FB4D030,Agnostic Front
"-863, bodhisattva",,,
,TRGJCMA128F9329F8A,ARQT9SA1187B9AD3C7,Steely Dan
,TRDDVHK12903C9AA3E,ARUEWJB11F50C4E960,Brian Setzer Orchestra
"-860, born to cry",,,
,TRKCGTO128E07838ED,AR7QOOZ1187B98E1BE,The Hives
,TRNZHFA128F4215A0B,AR6FIPL1187FB4D5AA,Pulp
"-858, brand new key",,,
,TRJQCOF128F4266866,ARBF2EW1187B99EACF,Rasputina
,TRUPZNC128F1465C56,ARJ6OOG1187B9B8D1B,Deana Carter
,TRRKQVV128F932814C,ARCCN681187B9AFD73,Melanie
"-853, call from the grave",,,
,TRYHMKA12903CDB2C0,ARJ35XU1187B9A98F3,bathory
,TRCHZOP128F9303D76,AR8MBN51187B9AD472,Dark Funeral
"-849, cara-lin",,,
,TRFIQVK128F92F196F,ARTNFJE1187FB395CF,Fleshtones
,TRJJHTC128F426C543,ARAWPR61187B9B5A4C,The Strangeloves
"-847, cat scratch fever",,,
,TRCYOJO128F92E219C,ARVNUPL1187B98ABA4,Ted Nugent
,TRBOZEJ12903CF5C24,AR05VW21187FB407B4,Fudge Tunnel
"-832, come down in time",,,
,TRIOXGK12903CEBFBD,AR1EEUP1187B998AF4,Radka Toneff & Steve Dobrogosz
,TRPFIAB128F42384C2,ARTB3OO1187FB49BDA,Elton John
"-831, come get to this",,,
,TRJACZG12903CB0C1D,ARVNNXD1187B9AE50D,Marvin Gaye
,TRFBSHX128F4252926,ARZF5231187B9AEF2B,Bobbi Humphrey
"-826, corrine corrina",,,
,TRNFDWH128F4280725,ARFXRHR1187B98FF09,Bo Carter
,TREQAGY128F426F819,AR5FP401187FB523C9,Bob Dylan
,TRBKTQR128F933985E,ARWIMT21187B9B5AEC,Joe Turner
"-822, crazy man crazy",,,
,TRXVBZH12903CB27BC,AREVEJI1187FB56C06,Bill Haley & His Comets
,TRGYDZC128F92F295D,ARQFFTK1187FB4C7E1,Robert Gordon
,TRLJMAF128F424A0A0,AR1IA5V1187B98AF6E,Bill Haley
"-821, cry",,,
,TRTRINQ12903CB5FA8,ARZ53KL1187FB4AB23,Johnnie Ray
,TRJMZBX128F1479297,ARG1Q8Z1187B991236,Timi Yuro
"-820, cry like a baby",,,
,TRTXWHX128F934A811,ARMJAGH1187FB546F3,The Box Tops
,TRCNZFT128F92E9EA2,AR4VT3E1187FB570BB,Cher
"-819, cry lonely",,,
,TRWLSSK128F426D079,AR207Y01187B98E9E6,Chris Knight
,TRIYMRG128F92EBEF8,ART18T21187B98D04F,Cross Canadian Ragweed
"-816, dandelion",,,
,TRBPWPN128F9310F59,ARFCUN31187B9AD578,The Rolling Stones
,TRYJCSO128F1465479,ARHHNN41187B98B4D5,Miranda Lee Richards
"-807, dignity",,,
,TRVAVIZ128F426EF5C,AR5FP401187FB523C9,Bob Dylan
,TRGTYHT128F930C9FC,AR7AE0Q1187B9AE30E,Solas
"-800, don't take away the music",,,
,TRUUMHO128F1459434,ARYYI011187FB3605B,Tavares
,TRBABEF128F1469EBE,ARWDMIN1187FB3FE13,911
"-799, donald and lydia",,,
,TRJOWSS128F42959F4,AR35E9F1187B9B4877,John Prine
,TRSYFHI128F428AA00,AR3ZQLW1187B992D15,Steve Goodman
"-793, duchess",,,
,TRDRXQS128E078225F,ARENI8E1187FB367EB,My Life Story
,TRJVTQK128F92E2032,ARYECDK1187FB45587,The Stranglers
"-784, emergency",,,
,TRNXBMZ128F92F9A53,AR212SC1187FB4A4F9,Motörhead
,TRERIDF128F92F9801,ARYDWW01187B9B1B65,Girlschool
,TRPLPRO128F92F252A,ARNDAIR1187FB39934,Infa Riot
"-783, enjoy yourself (it's later than you think)",,,
,TRJLPUO128F92F85BD,ARFRKEY1187FB5B391,Guy Lombardo
,TRBUZAZ128E0781CEE,ARCJBLL1187B9908C3,The Specials
"-782, equimanthorn",,,
,TRBYXMV128F9320205,ARJ35XU1187B9A98F3,bathory
,TRNANNX128F92FA642,AR8MBN51187B9AD472,Dark Funeral
"-762, for your eyes only",,,
,TRGFDRY128F92EF270,ARNCXKC1187FB38C42,Sheena Easton
,TRLTRTF12903C9EEC0,ARUUG3U1187B9AD155,Edenbridge
"-758, four winds",,,
,TRZDMTY128F428F645,ARH0TST1187FB3F8F1,Bright Eyes
,TRTKDZC128F9312444,ARVG4OK1187B9B6BD3,The Killers
"-753, from now on (we're one)",,,
,TRXDDAS128F4292780,AR423PZ1187FB384B2,Tuck & Patti
,TRHRLUA128F1459049,ARN4X0U1187B9AFF37,Wendy & Lisa
"-751, garageland",,,
,TRNIHVF128F425A2B5,AR13CXU1187B9AD30A,The Clash
,TRHIXOQ128F92CDB1F,ARAF6L21187FB3B03D,The Oppressed
"-750, gene machine",,,
,TRFVOTU128F9305533,AR7Y6JX1187FB4D9B3,Bad Brains
,TRQBSBB128F4262047,ARMKYTT1187FB5BF42,The Urge
"-747, get yourself together",,,
,TRICCIC128F92EC4AE,AROCBZZ11E2835D652,Small Faces
,TRQPFDG128E0794177,ARJG2ID1187B9A767E,The Jam
"-745, ghost in this house",,,
,TRCHGOD128F934514B,ARFMT4W1187FB42FA8,Alison Krauss
,TRWPSDO128F4266998,AR4H4EI1187FB51146,Shenandoah
,TROSFYJ128F92EFA57,ARF2SVO1187FB53E8F,Alison Krauss / Union Station
"-742, girls on film",,,
,TRLHSSR128F4257654,ARGFDBP1187B9B0688,Wesley Willis
,TRARHMR128F14559CE,AR9L6R11187B9AA3F2,Duran Duran
"-739, glory box",,,
,TRRJYTU128F14534FC,ARJVTD81187FB51621,Portishead
,TRMOBEP128F9330E60,ARHG9FA1187B9A1160,John Martyn
"-738, goin' blind",,,
,TRWALDZ128F426FAB7,ARTOFYC11E2835D5E5,Vitamin String Quartet
,TRFJCEN128F148C78E,ARMI8BW1187FB57B2E,Kiss
"-731, grace",,,
,TRANVVX128F92EA311,ARTO3L81187B9ACA8C,Jeff Buckley
,TRAVVUK12903CBDB61,ARTXGNK1257509CB49,FourPlay String Quartet
"-729, guns of brixton",,,
,TROZRNA128F93391D0,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs
,TRGGNNH128F42599C3,AR13CXU1187B9AD30A,The Clash
"-726, hanky panky nohow",,,
,TRDBVOX128F429E938,ARUG48S1187B9BA142,Yo La Tengo
,TROBTQJ128F4276566,ARUI8651187B9ACF52,John Cale
"-725, happy heart",,,
,TRMAQVT128F9336708,ARF6C551187FB40741,Andy Williams
,TRCIBRN128F9312CBF,AR10L4D1187FB43DB1,Freda Payne
"-722, hard to make a stand",,,
,TRLMFRB128E078E1FA,AR2C54R1187B993B4C,Sheryl Crow
,TRKZEJT128F42922FE,ARF39J21187B9A72F7,Shannon Curfman
"-718, head and heart",,,
,TRZIAXD128F931B171,ARHG9FA1187B9A1160,John Martyn
,TRMPNZG128F932D264,AR6J5DI1187FB4CF6E,America
"-715, heaven",,,
,TRLIBSN128F92FDC01,ARBV7HP1187B9ACD42,Dj Sammy
,TRHQMMO128E0791D97,ARRJES71187FB4D09E,Bryan Adams
"-712, helden",,,
,TRUIXMO12903CB236B,ARJA1841187FB3A029,David Bowie
,TREJHQD128EF340AF3,AR5HM7D1187FB4D2B7,Ellen Allien
,TRFNLRP128F92F3AA2,ARHKPXI1187B9B2CAF,Apocalyptica featuring Adam Gontier of Three Days Grace
"-708, here to stay",,,
,TRFEVAJ128F4248BA7,ARTOFYC11E2835D5E5,Vitamin String Quartet
,TREABBZ128F9304894,ARMBTFC1187FB56343,Korn
"-706, hero worship",,,
,TREZNSH128C71963F8,ARVML631187B99E90D,The B-52's
,TRDARFC128F429B4BA,ARYHB741187B989A83,Permanent Green Light
"-701, hijos del agobio",,,
,TRIXHKV128EF34EE58,AR6JHSK1187B9A3722,Eskorzo
,TRWTXKL128F147621C,ARWMDN41187B9AB88F,Triana
"-693, how am i different",,,
,TRMYLYX128F4248260,ARR5XTD1187FB3C6BE,Aimee Mann
,TRPJHTP128F428B761,ARS7KMY1187FB479F6,Bettye Lavette
"-692, how do i live",,,
,TRGJWNK128F9351E94,ARE3LP51187B9ACD29,LeAnn Rimes
,TRNDFGY128F148D04D,ARMH4YI1187FB3F45E,Trisha Yearwood
"-687, hymn of the big wheel",,,
,TRAZEEF128E0796856,ARYD8SQ1187FB3DC4A,Randy Crawford
,TRXISWJ128F42ACCF9,ARNF13I1187FB562A5,Massive Attack
"-686, hypnotic tango",,,
,TRNRTZS128F92CE276,ARTJGN31187B988C1F,My Mine
,TRFDFDJ128E07837E1,ARP3NG91187B9BA190,Master Blaster
"-685, i ain't got you",,,
,TRKKBHQ128F92DB8B8,AR49F631187B98BFA6,Billy Boy Arnold
,TRROFPN128E0782EFA,AR1VWD91187FB4CE99,The Animals
"-682, i believe (when i fall in love it will be forever)",,,
,TRENLPB128F4277776,ARFAR1D1187B9AC420,Art Garfunkel
,TRNNVDW128E078DC94,ARUM60L1187B9A7E1F,Stevie Wonder
"-680, i can help",,,
,TRUSSLY128F428509F,ARN2V1G1187B9B111D,Aaron Tippin
,TROLPUB128F42BB925,ARGEXDU1187FB5796E,Billy Swan
"-672, i hope you dance",,,
,TRAUVRN128E07838DF,AR6OSQ81187FB3FDAB,Ronan Keating
,TREFEUS128E078F7D5,ARVJW8Q1187FB3F429,Lee Ann Womack
"-669, i lost it",,,
,TRVVWNV128E078965E,ARE3PRA1187FB39AB7,Lucinda Williams
,TRAMRZQ128F930CF43,ARHAL3V1187B9AA462,Joy Lynn White
"-668, i love music",,,
,TRVXRVY128F42722EA,ARDB2FQ1187B9B8F09,The O'Jays
,TRROQAJ128F4267533,ARWPIBV1187B9B9775,Rozalla
"-667, i love the way you love me",,,
,TRBUYHI12903CF48E4,AR5AKHZ1187FB46B9F,John Michael Montgomery
,TRYAYCU128E07932BF,ARCQ0AA1187B9AE55A,Boyzone
"-666, i love the world",,,
,TRKGCSO128F14598B1,ARCF9DS1187B9B76C1,New Model Army
,TRMVIVX128F934AF8F,AR40WPP1187FB4CF29,Anacrusis
"-652, i'm every woman",,,
,TRONXXY128F92DD510,AR30R5E1187B9AD78A,Whitney Houston featuring Akon
,TRHQASJ128F4277331,ARE3H4L1187B9B659C,Chaka Khan
"-650, i'm so proud",,,
,TRJKBVH128F4285462,ARSKCFH1187FB43371,The Main Ingredient featuring Cuba Gooding
,TRKAVRN128F1459A1D,ARCT5P61187FB3D950,The Impressions
"-649, i'm stone in love with you",,,
,TRPLJIZ128F4283345,ARKE2XZ1187FB5A330,The Beautiful South
,TRPPXQA128E0786124,ARLG6A71187B99FC38,The Stylistics
"-647, if you don't like hank williams",,,
,TRVVSBX128F934322A,ARA870V1187FB3C4B7,Hank Williams Jr.
,TREWVAH12903D1687E,ARBQPXY1187B98D67B,Kris Kristofferson
"-642, in zaire",,,
,TRMZIVY128F932F98D,AR6T2B11187FB4417D,Johnny Wakelin
,TRXTAVC128F4269D1D,AR31P3E1187B99390A,Squealer
"-641, indian lake",,,
,TRCACUG128F92F19D1,AR3OLP61187FB376EA,The Cowsills
,TROTOIQ128F92F0886,ARYT56A1187B98F19E,Freddy Weller
"-639, invincible",,,
,TRAZHRC128F9338382,ARZ1IDQ1187B9A9ECC,Wet Confetti
,TRPJFDI128F145C056,ARPMB2A1187FB4D306,Pat Benatar
"-638, is it raining at your house",,,
,TRQNRPE128F428D390,ARKHGQA1187B9B7AD5,Brad Paisley Duet With Keith Urban
,TRUKIYX128F4264C4C,AR2U4Y11187B98DE15,Vern Gosdin
"-637, island in the sun",,,
,TRSVYIE12903CE1A0E,ARHLSMN1187B98D8D7,Harry Belafonte
,TRMWUWA128F92F8EE3,ARCBX6B1187FB5AB20,The Paragons
"-632, it's too late",,,
,TRGKNBC128EF34DE75,ARS1OWB1187B99EEAD,The New York Dolls
,TRGOALZ128F9309C7D,ARTMUSD1187B98CB4B,The Candy Snatchers
"-628, joe hill",,,
,TROTCIH128F935FD6D,AR60ODO1187FB4D9AB,Joan Baez
,TRBASHY128F934CD20,ARPTPOS1187B994DBA,Earl Robinson
"-627, johnny b. goode",,,
,TRLXZZW128F4272AEF,ARW0Z9V1187B9A0699,Peter Tosh
,TRSRILJ128F92C7DE1,ARQFIMH1187B99D9D8,Klingonz
,TRJEGBK128EF34A517,AR6NBDC1187FB4D96D,Chuck Berry
,TRSIWRP12903CC1805,ARNDL191187FB51583,Jimi Hendrix
"-626, jumpin' jive",,,
,TRHDNHU128F14638EC,ARQZZ8L1187B98E2F6,Joe Jackson
,TROOFTX12903D038FF,ARVBHHY11F4C846CCC,Cab Calloway And His Orchestra
,TRISQLY128F92EF9BF,AR949HL1187B98FAB5,Cab Calloway
"-623, kicks",,,
,TRDREID128F426F0C7,ARY123V1187B9A5BDF,Paul Revere & The Raiders (featuring Mark Lindsay)
,TRUBGUN128F425FBC5,AR1314W1187B9B6C69,The Challengers
"-613, larger than life",,,
,TRABAFJ128F42AF24E,AR3JMC51187B9AE49D,Backstreet Boys
,TRPWRIW128F426F324,ARDV8BD1187B9963C2,Jaded Heart
"-608, let me off uptown",,,
,TRGMBRO128F9310CB5,ARSL3O71187B9B644A,Michael Feinstein
,TROQDUR128F934989D,ARLSRVG1187B9B8CFF,Anita O'Day
"-603, like i love you",,,
,TREZRME128F9358B58,ARWK5QH1187B9A9B7F,Justin Timberlake duet with Beyonce
,TRBLJGJ128E0780FCD,ARY8LF11187FB5A94D,Bell X1
"-597, lollipop",,,
,TRQOVXN128F42506CC,ARUDYKB11F4C83C269,Lil Wayne / Kevin Rudolf
,TRXLFSC12903CC4D64,AR1IP9L1187FB512FD,Framing Hanley
"-594, long tall sally",,,
,TRGUGQW12903CD4B33,AR7QCAS1187B9B32EB,Little Richard
,TRWZXSO128F9341149,ARJT7OG1187FB3A07F,Molly Hatchet
"-590, lookin' out my back door",,,
,TRFRCUR12903CE7C0A,ARSAIUN1187FB398D3,Creedence Clearwater Revival
,TRYTALY128F9311461,ARDZQ5U1187B9ADEAE,John Fogerty
,TRIQDNE128F421CD35,ARR057Y1187B9A16E7,Children Of Bodom
"-588, looking forward",,,
,TRAAQVX128F42B11B5,ARQOK171187FB531D3,John Gorka
,TRYBHXX12903CDDCCF,AR82GTS1187FB5662F,Mary Black
"-581, love in this club",,,
,TRQQFIX128F42662C5,ARPDVPJ1187B9ADBE9,Usher
,TRERWSD128F92EB28C,ARE0RBH1187FB40FAD,The Automatic
"-580, love is here and now you're gone",,,
,TRBUDFS128F148BD58,ARXPPEY1187FB51DF4,Michael Jackson
,TRIWJUV128F92CA6D4,ARJEHDD1187B9B3516,The Supremes
"-578, love on the rocks",,,
,TRDDRCC128F4261D57,AR40GSU1187FB3AA01,Neil Diamond
,TRXDMEO128F427FF63,ARPA2B41187FB51B5F,Jonathan Davis
"-575, love to love you baby",,,
,TRPLPAO128F92FEE48,ARTIQEB1187B9ACD9C,Tom Tom Club
,TRAGETL128F1492172,ARVU2XO1187B9893DB,Donna Summer
"-569, lucky lips",,,
,TROTUXB128F92DFF02,ARP78AT1187B9B5350,Ruth Brown
,TRTPYDF128F145ADC8,ARZNC3M1187FB392CC,Cliff Richard & The Shadows
